;Prim_key;Nom_Action;Code_ABBR;Code_ISIN;Date;Ouverture;Fermeture;Volume
9695;FR0000121329HOp190215;Thales;HOp;FR0000121329;19-02-15;103.5;106.85;599902
9696;FR0000121329HOp190218;Thales;HOp;FR0000121329;19-02-18;106.65;107.15;242475
9697;FR0000121329HOp190219;Thales;HOp;FR0000121329;19-02-19;107.05;106.95;245635
9698;FR0000121329HOp190220;Thales;HOp;FR0000121329;19-02-20;107.5;107.25;293659
9699;FR0000121329HOp190221;Thales;HOp;FR0000121329;19-02-21;107.45;107.0;249148
9700;FR0000121329HOp190222;Thales;HOp;FR0000121329;19-02-22;107.0;107.65;207628
9701;FR0000121329HOp190225;Thales;HOp;FR0000121329;19-02-25;107.7;109.0;377122
9702;FR0000121329HOp190226;Thales;HOp;FR0000121329;19-02-26;108.55;107.9;553774
9703;FR0000121329HOp190227;Thales;HOp;FR0000121329;19-02-27;107.15;107.15;268205
9704;FR0000121329HOp190228;Thales;HOp;FR0000121329;19-02-28;107.15;108.25;343673
9705;FR0000121329HOp190301;Thales;HOp;FR0000121329;19-03-01;108.8;107.15;276354
9706;FR0000121329HOp190304;Thales;HOp;FR0000121329;19-03-04;107.8;107.6;243635
9707;FR0000121329HOp190305;Thales;HOp;FR0000121329;19-03-05;107.4;109.3;300619
9708;FR0000121329HOp190306;Thales;HOp;FR0000121329;19-03-06;109.2;108.1;264176
9709;FR0000121329HOp190307;Thales;HOp;FR0000121329;19-03-07;107.6;106.45;347712
9710;FR0000121329HOp190308;Thales;HOp;FR0000121329;19-03-08;105.8;108.05;351738
9711;FR0000121329HOp190311;Thales;HOp;FR0000121329;19-03-11;108.0;107.5;171913
9712;FR0000121329HOp190312;Thales;HOp;FR0000121329;19-03-12;107.5;106.65;180310
9713;FR0000121329HOp190313;Thales;HOp;FR0000121329;19-03-13;106.5;107.15;272288
9714;FR0000121329HOp190314;Thales;HOp;FR0000121329;19-03-14;106.85;109.4;318174
9715;FR0000121329HOp190315;Thales;HOp;FR0000121329;19-03-15;109.5;110.35;383240
9716;FR0000121329HOp190318;Thales;HOp;FR0000121329;19-03-18;110.35;110.5;266345
9717;FR0000121329HOp190319;Thales;HOp;FR0000121329;19-03-19;110.45;110.05;193294
9718;FR0000121329HOp190320;Thales;HOp;FR0000121329;19-03-20;110.0;108.2;250928
9719;FR0000121329HOp190321;Thales;HOp;FR0000121329;19-03-21;108.05;108.2;303115
9720;FR0000121329HOp190322;Thales;HOp;FR0000121329;19-03-22;108.5;105.7;249178
9721;FR0000121329HOp190325;Thales;HOp;FR0000121329;19-03-25;105.25;105.3;158447
9722;FR0000121329HOp190326;Thales;HOp;FR0000121329;19-03-26;105.35;106.05;149360
9723;FR0000121329HOp190327;Thales;HOp;FR0000121329;19-03-27;106.1;104.9;258798
9724;FR0000121329HOp190328;Thales;HOp;FR0000121329;19-03-28;104.9;105.1;184436
9725;FR0000121329HOp190329;Thales;HOp;FR0000121329;19-03-29;105.85;106.75;230005
9726;FR0000121329HOp190401;Thales;HOp;FR0000121329;19-04-01;107.35;109.15;220413
9727;FR0000121329HOp190402;Thales;HOp;FR0000121329;19-04-02;109.45;108.15;174476
9728;FR0000121329HOp190403;Thales;HOp;FR0000121329;19-04-03;108.55;107.85;340803
9729;FR0000121329HOp190404;Thales;HOp;FR0000121329;19-04-04;107.8;108.3;160128
9730;FR0000121329HOp190405;Thales;HOp;FR0000121329;19-04-05;108.1;108.25;321502
9731;FR0000121329HOp190408;Thales;HOp;FR0000121329;19-04-08;108.0;107.9;136265
9732;FR0000121329HOp190409;Thales;HOp;FR0000121329;19-04-09;107.5;105.5;266213
9733;FR0000121329HOp190410;Thales;HOp;FR0000121329;19-04-10;105.7;104.55;219143
9734;FR0000121329HOp190411;Thales;HOp;FR0000121329;19-04-11;104.6;106.1;278690
9735;FR0000121329HOp190412;Thales;HOp;FR0000121329;19-04-12;106.1;106.3;278986
9736;FR0000121329HOp190415;Thales;HOp;FR0000121329;19-04-15;106.65;107.1;231681
9737;FR0000121329HOp190416;Thales;HOp;FR0000121329;19-04-16;107.0;107.45;210925
9738;FR0000121329HOp190417;Thales;HOp;FR0000121329;19-04-17;107.75;106.15;229099
9739;FR0000121329HOp190418;Thales;HOp;FR0000121329;19-04-18;106.05;107.75;245949
9740;FR0000121329HOp190423;Thales;HOp;FR0000121329;19-04-23;107.35;107.7;188360
9741;FR0000121329HOp190424;Thales;HOp;FR0000121329;19-04-24;107.8;110.25;315492
9742;FR0000121329HOp190425;Thales;HOp;FR0000121329;19-04-25;110.1;110.75;233638
9743;FR0000121329HOp190426;Thales;HOp;FR0000121329;19-04-26;110.9;111.9;308294
9744;FR0000121329HOp190429;Thales;HOp;FR0000121329;19-04-29;111.2;112.3;262706
9745;FR0000121329HOp190430;Thales;HOp;FR0000121329;19-04-30;108.0;106.45;709828
9746;FR0000121329HOp190502;Thales;HOp;FR0000121329;19-05-02;105.4;105.15;576794
9747;FR0000121329HOp190503;Thales;HOp;FR0000121329;19-05-03;105.0;105.5;176194
9748;FR0000121329HOp190506;Thales;HOp;FR0000121329;19-05-06;104.35;104.45;208179
9749;FR0000121329HOp190507;Thales;HOp;FR0000121329;19-05-07;104.25;102.4;293123
9750;FR0000121329HOp190508;Thales;HOp;FR0000121329;19-05-08;102.65;102.05;224585
9751;FR0000121329HOp190509;Thales;HOp;FR0000121329;19-05-09;101.95;100.65;220209
9752;FR0000121329HOp190510;Thales;HOp;FR0000121329;19-05-10;101.3;100.5;280900
9753;FR0000121329HOp190513;Thales;HOp;FR0000121329;19-05-13;100.0;98.96;310045
9754;FR0000121329HOp190514;Thales;HOp;FR0000121329;19-05-14;99.3;98.74;518179
9755;FR0000121329HOp190515;Thales;HOp;FR0000121329;19-05-15;99.0;100.2;415487
9756;FR0000121329HOp190516;Thales;HOp;FR0000121329;19-05-16;100.35;102.2;309385
9757;FR0000121329HOp190517;Thales;HOp;FR0000121329;19-05-17;101.65;101.9;192020
9758;FR0000121329HOp190520;Thales;HOp;FR0000121329;19-05-20;101.55;101.5;280015
9759;FR0000121329HOp190521;Thales;HOp;FR0000121329;19-05-21;100.85;101.65;354606
9760;FR0000121329HOp190522;Thales;HOp;FR0000121329;19-05-22;101.25;101.15;243089
9761;FR0000121329HOp190523;Thales;HOp;FR0000121329;19-05-23;100.8;99.16;353887
9762;FR0000121329HOp190524;Thales;HOp;FR0000121329;19-05-24;99.24;99.12;374912
9763;FR0000121329HOp190527;Thales;HOp;FR0000121329;19-05-27;99.66;98.8;164284
9764;FR0000121329HOp190528;Thales;HOp;FR0000121329;19-05-28;98.96;98.68;770882
9765;FR0000121329HOp190529;Thales;HOp;FR0000121329;19-05-29;98.06;97.4;330937
9766;FR0000121329HOp190530;Thales;HOp;FR0000121329;19-05-30;97.46;98.68;141686
9767;FR0000121329HOp190531;Thales;HOp;FR0000121329;19-05-31;97.64;98.56;262143
9768;FR0000121329HOp190603;Thales;HOp;FR0000121329;19-06-03;98.4;99.42;308413
9769;FR0000121329HOp190604;Thales;HOp;FR0000121329;19-06-04;99.34;98.28;519064
9770;FR0000121329HOp190605;Thales;HOp;FR0000121329;19-06-05;98.54;99.28;343501
9771;FR0000121329HOp190606;Thales;HOp;FR0000121329;19-06-06;99.42;100.05;238480
9772;FR0000121329HOp190607;Thales;HOp;FR0000121329;19-06-07;100.05;102.8;325504
9773;FR0000121329HOp190610;Thales;HOp;FR0000121329;19-06-10;103.9;103.3;151532
9774;FR0000121329HOp190611;Thales;HOp;FR0000121329;19-06-11;103.15;103.95;319393
9775;FR0000121329HOp190612;Thales;HOp;FR0000121329;19-06-12;103.3;105.0;364587
9776;FR0000121329HOp190613;Thales;HOp;FR0000121329;19-06-13;107.05;106.5;431720
9777;FR0000121329HOp190614;Thales;HOp;FR0000121329;19-06-14;107.7;105.45;470537
9778;FR0000121329HOp190617;Thales;HOp;FR0000121329;19-06-17;105.55;108.0;414940
9779;FR0000121329HOp190618;Thales;HOp;FR0000121329;19-06-18;107.65;108.3;394526
9780;FR0000121329HOp190619;Thales;HOp;FR0000121329;19-06-19;108.45;107.0;467517
9781;FR0000121329HOp190620;Thales;HOp;FR0000121329;19-06-20;107.3;107.0;351778
9782;FR0000121329HOp190621;Thales;HOp;FR0000121329;19-06-21;106.85;106.7;2276779
9783;FR0000121329HOp190624;Thales;HOp;FR0000121329;19-06-24;106.55;107.5;247721
9784;FR0000121329HOp190625;Thales;HOp;FR0000121329;19-06-25;107.15;107.7;207071
9785;FR0000121329HOp190626;Thales;HOp;FR0000121329;19-06-26;107.2;107.5;171089
9786;FR0000121329HOp190627;Thales;HOp;FR0000121329;19-06-27;107.65;106.75;217432
9787;FR0000121329HOp190628;Thales;HOp;FR0000121329;19-06-28;106.65;108.65;385287
9788;FR0000121329HOp190701;Thales;HOp;FR0000121329;19-07-01;109.05;107.9;279404
9789;FR0000121329HOp190702;Thales;HOp;FR0000121329;19-07-02;108.05;107.25;273005
9790;FR0000121329HOp190703;Thales;HOp;FR0000121329;19-07-03;106.4;108.95;312574
9791;FR0000121329HOp190704;Thales;HOp;FR0000121329;19-07-04;109.0;108.5;297920
9792;FR0000121329HOp190705;Thales;HOp;FR0000121329;19-07-05;108.5;106.15;422460
9793;FR0000121329HOp190708;Thales;HOp;FR0000121329;19-07-08;106.3;104.45;358329
9794;FR0000121329HOp190709;Thales;HOp;FR0000121329;19-07-09;104.0;102.8;375984
9795;FR0000121329HOp190710;Thales;HOp;FR0000121329;19-07-10;102.65;103.65;293774
9796;FR0000121329HOp190711;Thales;HOp;FR0000121329;19-07-11;103.65;103.45;210887
9797;FR0000121329HOp190712;Thales;HOp;FR0000121329;19-07-12;103.8;103.65;219396
9798;FR0000121329HOp190715;Thales;HOp;FR0000121329;19-07-15;103.8;104.4;224391
9799;FR0000121329HOp190716;Thales;HOp;FR0000121329;19-07-16;104.3;105.2;206612
9800;FR0000121329HOp190717;Thales;HOp;FR0000121329;19-07-17;105.05;103.7;279180
9801;FR0000121329HOp190718;Thales;HOp;FR0000121329;19-07-18;103.0;103.0;240454
9802;FR0000121329HOp190719;Thales;HOp;FR0000121329;19-07-19;103.3;103.6;246370
9803;FR0000121329HOp190722;Thales;HOp;FR0000121329;19-07-22;103.5;102.65;232604
9804;FR0000121329HOp190723;Thales;HOp;FR0000121329;19-07-23;103.25;103.7;224616
9805;FR0000121329HOp190724;Thales;HOp;FR0000121329;19-07-24;103.65;103.25;212173
9806;FR0000121329HOp190725;Thales;HOp;FR0000121329;19-07-25;103.95;102.3;387965
9807;FR0000121329HOp190726;Thales;HOp;FR0000121329;19-07-26;102.3;104.5;233832
9808;FR0000121329HOp190729;Thales;HOp;FR0000121329;19-07-29;104.25;104.25;167329
9809;FR0000121329HOp190730;Thales;HOp;FR0000121329;19-07-30;104.65;103.05;265730
9810;FR0000121329HOp190731;Thales;HOp;FR0000121329;19-07-31;103.1;102.05;404176
9811;FR0000121329HOp190801;Thales;HOp;FR0000121329;19-08-01;102.0;102.3;200640
9812;FR0000121329HOp190802;Thales;HOp;FR0000121329;19-08-02;101.0;99.94;367293
9813;FR0000121329HOp190805;Thales;HOp;FR0000121329;19-08-05;99.3;99.18;431329
9814;FR0000121329HOp190806;Thales;HOp;FR0000121329;19-08-06;99.34;97.32;356485
9815;FR0000121329HOp190807;Thales;HOp;FR0000121329;19-08-07;97.56;98.82;308951
9816;FR0000121329HOp190808;Thales;HOp;FR0000121329;19-08-08;99.4;101.15;244456
9817;FR0000121329HOp190809;Thales;HOp;FR0000121329;19-08-09;101.0;99.86;138723
9818;FR0000121329HOp190812;Thales;HOp;FR0000121329;19-08-12;100.25;101.0;238761
9819;FR0000121329HOp190813;Thales;HOp;FR0000121329;19-08-13;100.8;101.6;428726
9820;FR0000121329HOp190814;Thales;HOp;FR0000121329;19-08-14;101.6;100.7;286343
9821;FR0000121329HOp190815;Thales;HOp;FR0000121329;19-08-15;101.25;99.52;282111
9822;FR0000121329HOp190816;Thales;HOp;FR0000121329;19-08-16;99.78;101.7;269135
9823;FR0000121329HOp190819;Thales;HOp;FR0000121329;19-08-19;102.0;103.1;287469
9824;FR0000121329HOp190820;Thales;HOp;FR0000121329;19-08-20;102.65;103.2;289881
9825;FR0000121329HOp190821;Thales;HOp;FR0000121329;19-08-21;103.3;105.8;223290
9826;FR0000121329HOp190822;Thales;HOp;FR0000121329;19-08-22;105.4;104.95;292985
9827;FR0000121329HOp190823;Thales;HOp;FR0000121329;19-08-23;105.25;105.25;240801
9828;FR0000121329HOp190826;Thales;HOp;FR0000121329;19-08-26;104.9;105.8;227261
9829;FR0000121329HOp190827;Thales;HOp;FR0000121329;19-08-27;105.55;106.1;265373
9830;FR0000121329HOp190828;Thales;HOp;FR0000121329;19-08-28;106.1;103.0;292697
9831;FR0000121329HOp190829;Thales;HOp;FR0000121329;19-08-29;102.75;104.0;222014
9832;FR0000121329HOp190830;Thales;HOp;FR0000121329;19-08-30;104.35;105.15;290152
9833;FR0000121329HOp190902;Thales;HOp;FR0000121329;19-09-02;104.95;105.6;173466
9834;FR0000121329HOp190903;Thales;HOp;FR0000121329;19-09-03;105.35;104.35;304489
9835;FR0000121329HOp190904;Thales;HOp;FR0000121329;19-09-04;108.0;110.0;622930
9836;FR0000121329HOp190905;Thales;HOp;FR0000121329;19-09-05;110.5;109.95;359810
9837;FR0000121329HOp190906;Thales;HOp;FR0000121329;19-09-06;109.75;109.7;325610
9838;FR0000121329HOp190909;Thales;HOp;FR0000121329;19-09-09;109.9;109.45;263039
9839;FR0000121329HOp190910;Thales;HOp;FR0000121329;19-09-10;109.3;108.6;256853
9840;FR0000121329HOp190911;Thales;HOp;FR0000121329;19-09-11;108.75;107.7;355777
9841;FR0000121329HOp190912;Thales;HOp;FR0000121329;19-09-12;108.65;107.75;282299
9842;FR0000121329HOp190913;Thales;HOp;FR0000121329;19-09-13;107.65;107.55;244594
9843;FR0000121329HOp190916;Thales;HOp;FR0000121329;19-09-16;106.85;106.65;243325
9844;FR0000121329HOp190917;Thales;HOp;FR0000121329;19-09-17;107.15;106.4;293799
9845;FR0000121329HOp190918;Thales;HOp;FR0000121329;19-09-18;106.15;105.45;296857
9846;FR0000121329HOp190919;Thales;HOp;FR0000121329;19-09-19;105.2;106.7;321554
9847;FR0000121329HOp190920;Thales;HOp;FR0000121329;19-09-20;106.3;105.05;481309
9848;FR0000121329HOp190923;Thales;HOp;FR0000121329;19-09-23;104.7;103.85;292256
9849;FR0000121329HOp190924;Thales;HOp;FR0000121329;19-09-24;103.8;104.5;359645
9850;FR0000121329HOp190925;Thales;HOp;FR0000121329;19-09-25;104.5;104.15;334897
9851;FR0000121329HOp190926;Thales;HOp;FR0000121329;19-09-26;104.3;104.7;253188
9852;FR0000121329HOp190927;Thales;HOp;FR0000121329;19-09-27;104.6;104.6;307416
9853;FR0000121329HOp190930;Thales;HOp;FR0000121329;19-09-30;104.65;105.5;329873
9854;FR0000121329HOp191001;Thales;HOp;FR0000121329;19-10-01;106.0;105.45;377190
9855;FR0000121329HOp191002;Thales;HOp;FR0000121329;19-10-02;105.45;101.85;481519
9856;FR0000121329HOp191003;Thales;HOp;FR0000121329;19-10-03;99.8;98.48;1000852
9857;FR0000121329HOp191004;Thales;HOp;FR0000121329;19-10-04;99.32;98.46;650094
9858;FR0000121329HOp191007;Thales;HOp;FR0000121329;19-10-07;98.62;98.54;366941
9859;FR0000121329HOp191008;Thales;HOp;FR0000121329;19-10-08;99.76;98.98;567580
9860;FR0000121329HOp191009;Thales;HOp;FR0000121329;19-10-09;99.34;97.96;491115
9861;FR0000121329HOp191010;Thales;HOp;FR0000121329;19-10-10;98.1;97.02;483540
9862;FR0000121329HOp191011;Thales;HOp;FR0000121329;19-10-11;97.38;96.78;568413
9863;FR0000121329HOp191014;Thales;HOp;FR0000121329;19-10-14;96.5;96.72;261015
9864;FR0000121329HOp191015;Thales;HOp;FR0000121329;19-10-15;97.3;96.4;387595
9865;FR0000121329HOp191016;Thales;HOp;FR0000121329;19-10-16;96.62;96.38;385161
9866;FR0000121329HOp191017;Thales;HOp;FR0000121329;19-10-17;96.5;95.16;472745
9867;FR0000121329HOp191018;Thales;HOp;FR0000121329;19-10-18;90.8;89.98;1619902
9868;FR0000121329HOp191021;Thales;HOp;FR0000121329;19-10-21;89.88;90.5;625014
9869;FR0000121329HOp191022;Thales;HOp;FR0000121329;19-10-22;90.52;88.1;787668
9870;FR0000121329HOp191023;Thales;HOp;FR0000121329;19-10-23;87.6;86.96;702251
9871;FR0000121329HOp191024;Thales;HOp;FR0000121329;19-10-24;87.48;86.68;406527
9872;FR0000121329HOp191025;Thales;HOp;FR0000121329;19-10-25;86.88;87.04;435244
9873;FR0000121329HOp191028;Thales;HOp;FR0000121329;19-10-28;87.2;87.84;505872
9874;FR0000121329HOp191029;Thales;HOp;FR0000121329;19-10-29;88.0;86.94;525840
9875;FR0000121329HOp191030;Thales;HOp;FR0000121329;19-10-30;87.0;88.02;448274
9876;FR0000121329HOp191031;Thales;HOp;FR0000121329;19-10-31;88.32;87.64;431444
9877;FR0000121329HOp191101;Thales;HOp;FR0000121329;19-11-01;87.8;86.72;406208
9878;FR0000121329HOp191104;Thales;HOp;FR0000121329;19-11-04;87.0;87.32;528979
9879;FR0000121329HOp191105;Thales;HOp;FR0000121329;19-11-05;87.42;87.0;429624
9880;FR0000121329HOp191106;Thales;HOp;FR0000121329;19-11-06;87.08;86.58;476222
9881;FR0000121329HOp191107;Thales;HOp;FR0000121329;19-11-07;86.96;87.44;630057
9882;FR0000121329HOp191108;Thales;HOp;FR0000121329;19-11-08;87.44;86.7;289912
9883;FR0000121329HOp191111;Thales;HOp;FR0000121329;19-11-11;86.84;86.58;312033
9884;FR0000121329HOp191112;Thales;HOp;FR0000121329;19-11-12;86.82;86.08;388063
9885;FR0000121329HOp191113;Thales;HOp;FR0000121329;19-11-13;86.12;85.08;577590
9886;FR0000121329HOp191114;Thales;HOp;FR0000121329;19-11-14;85.22;88.06;841630
9887;FR0000121329HOp191115;Thales;HOp;FR0000121329;19-11-15;88.9;88.96;568267
9888;FR0000121329HOp191118;Thales;HOp;FR0000121329;19-11-18;88.64;90.0;518764
9889;FR0000121329HOp191119;Thales;HOp;FR0000121329;19-11-19;90.2;90.74;466992
9890;FR0000121329HOp191120;Thales;HOp;FR0000121329;19-11-20;90.6;92.08;688205
9891;FR0000121329HOp191121;Thales;HOp;FR0000121329;19-11-21;91.7;91.2;443490
9892;FR0000121329HOp191122;Thales;HOp;FR0000121329;19-11-22;91.36;90.98;362496
9893;FR0000121329HOp191125;Thales;HOp;FR0000121329;19-11-25;91.28;90.0;465513
9894;FR0000121329HOp191126;Thales;HOp;FR0000121329;19-11-26;90.18;89.7;686149
9895;FR0000121329HOp191127;Thales;HOp;FR0000121329;19-11-27;90.0;89.36;477717
9896;FR0000121329HOp191128;Thales;HOp;FR0000121329;19-11-28;89.36;89.0;271692
9897;FR0000121329HOp191129;Thales;HOp;FR0000121329;19-11-29;89.0;88.92;357212
9898;FR0000121329HOp191202;Thales;HOp;FR0000121329;19-12-02;89.12;86.58;573117
9899;FR0000121329HOp191203;Thales;HOp;FR0000121329;19-12-03;86.48;86.06;562883
9900;FR0000121329HOp191204;Thales;HOp;FR0000121329;19-12-04;86.3;87.8;445701
9901;FR0000121329HOp191205;Thales;HOp;FR0000121329;19-12-05;87.92;87.8;437597
9902;FR0000121329HOp191206;Thales;HOp;FR0000121329;19-12-06;88.32;87.96;276684
9903;FR0000121329HOp191209;Thales;HOp;FR0000121329;19-12-09;88.12;87.44;263272
9904;FR0000121329HOp191210;Thales;HOp;FR0000121329;19-12-10;87.42;87.82;455726
9905;FR0000121329HOp191211;Thales;HOp;FR0000121329;19-12-11;88.0;86.88;358950
9906;FR0000121329HOp191212;Thales;HOp;FR0000121329;19-12-12;87.14;86.18;506450
9907;FR0000121329HOp191213;Thales;HOp;FR0000121329;19-12-13;87.34;86.26;436781
9908;FR0000121329HOp191216;Thales;HOp;FR0000121329;19-12-16;86.84;89.44;644298
9909;FR0000121329HOp191217;Thales;HOp;FR0000121329;19-12-17;89.74;89.94;612669
9910;FR0000121329HOp191218;Thales;HOp;FR0000121329;19-12-18;90.28;92.22;744832
9911;FR0000121329HOp191219;Thales;HOp;FR0000121329;19-12-19;92.62;91.82;509996
9912;FR0000121329HOp191220;Thales;HOp;FR0000121329;19-12-20;91.8;92.98;788731
9913;FR0000121329HOp191223;Thales;HOp;FR0000121329;19-12-23;92.56;93.66;344730
9914;FR0000121329HOp191224;Thales;HOp;FR0000121329;19-12-24;93.6;93.84;72980
9915;FR0000121329HOp191227;Thales;HOp;FR0000121329;19-12-27;93.92;93.0;244906
9916;FR0000121329HOp191230;Thales;HOp;FR0000121329;19-12-30;92.94;92.72;224202
9917;FR0000121329HOp191231;Thales;HOp;FR0000121329;19-12-31;92.52;92.52;104019
9918;FR0000121329HOp200102;Thales;HOp;FR0000121329;20-01-02;93.0;92.94;291383
9919;FR0000121329HOp200103;Thales;HOp;FR0000121329;20-01-03;92.7;94.12;279594
9920;FR0000121329HOp200106;Thales;HOp;FR0000121329;20-01-06;94.12;95.04;426771
9921;FR0000121329HOp200107;Thales;HOp;FR0000121329;20-01-07;95.5;94.8;442814
9922;FR0000121329HOp200108;Thales;HOp;FR0000121329;20-01-08;94.86;96.18;406563
9923;FR0000121329HOp200109;Thales;HOp;FR0000121329;20-01-09;97.0;96.5;383460
9924;FR0000121329HOp200110;Thales;HOp;FR0000121329;20-01-10;96.76;95.92;353118
9925;FR0000121329HOp200113;Thales;HOp;FR0000121329;20-01-13;95.92;96.78;337848
9926;FR0000121329HOp200114;Thales;HOp;FR0000121329;20-01-14;97.2;96.46;262925
9927;FR0000121329HOp200115;Thales;HOp;FR0000121329;20-01-15;96.5;96.32;457425
9928;FR0000121329HOp200116;Thales;HOp;FR0000121329;20-01-16;96.56;97.3;331864
9929;FR0000121329HOp200117;Thales;HOp;FR0000121329;20-01-17;97.64;98.78;414886
9930;FR0000121329HOp200120;Thales;HOp;FR0000121329;20-01-20;99.0;99.9;335789
9931;FR0000121329HOp200121;Thales;HOp;FR0000121329;20-01-21;99.72;99.02;400997
9932;FR0000121329HOp200122;Thales;HOp;FR0000121329;20-01-22;99.42;98.32;392725
9933;FR0000121329HOp200123;Thales;HOp;FR0000121329;20-01-23;98.02;97.7;335548
9934;FR0000121329HOp200124;Thales;HOp;FR0000121329;20-01-24;98.2;98.7;282255
9935;FR0000121329HOp200127;Thales;HOp;FR0000121329;20-01-27;97.84;98.1;395498
9936;FR0000121329HOp200128;Thales;HOp;FR0000121329;20-01-28;98.24;98.2;232313
9937;FR0000121329HOp200129;Thales;HOp;FR0000121329;20-01-29;98.12;99.2;258298
9938;FR0000121329HOp200130;Thales;HOp;FR0000121329;20-01-30;98.5;98.92;250664
9939;FR0000121329HOp200131;Thales;HOp;FR0000121329;20-01-31;99.38;99.22;397177
9940;FR0000121329HOp200203;Thales;HOp;FR0000121329;20-02-03;99.18;99.3;212486
9941;FR0000121329HOp200204;Thales;HOp;FR0000121329;20-02-04;99.4;98.18;356210
9942;FR0000121329HOp200205;Thales;HOp;FR0000121329;20-02-05;98.44;97.92;424348
9943;FR0000121329HOp200206;Thales;HOp;FR0000121329;20-02-06;98.08;97.0;486820
9944;FR0000121329HOp200207;Thales;HOp;FR0000121329;20-02-07;96.82;97.42;292284
9945;FR0000121329HOp200210;Thales;HOp;FR0000121329;20-02-10;97.1;96.32;215242
9946;FR0000121329HOp200211;Thales;HOp;FR0000121329;20-02-11;96.88;95.26;555453
9947;FR0000121329HOp200212;Thales;HOp;FR0000121329;20-02-12;95.16;95.96;418526
9948;FR0000121329HOp200213;Thales;HOp;FR0000121329;20-02-13;95.88;96.1;348515
9949;FR0000121329HOp200214;Thales;HOp;FR0000121329;20-02-14;96.36;96.0;208937
9950;FR0000121329HOp200217;Thales;HOp;FR0000121329;20-02-17;96.0;95.2;367673
9951;FR0000121329HOp200218;Thales;HOp;FR0000121329;20-02-18;94.5;95.04;311237
9952;FR0000121329HOp200219;Thales;HOp;FR0000121329;20-02-19;95.42;95.62;280945
9953;FR0000121329HOp200220;Thales;HOp;FR0000121329;20-02-20;95.7;96.98;332189
9954;FR0000121329HOp200221;Thales;HOp;FR0000121329;20-02-21;96.9;96.44;264038
9955;FR0000121329HOp200224;Thales;HOp;FR0000121329;20-02-24;94.76;93.1;762150
9956;FR0000121329HOp200225;Thales;HOp;FR0000121329;20-02-25;93.42;91.14;492234
9957;FR0000121329HOp200226;Thales;HOp;FR0000121329;20-02-26;91.2;96.68;1270493
9958;FR0000121329HOp200227;Thales;HOp;FR0000121329;20-02-27;95.74;94.28;642233
9959;FR0000121329HOp200228;Thales;HOp;FR0000121329;20-02-28;92.0;90.8;846193
9960;FR0000121329HOp200302;Thales;HOp;FR0000121329;20-03-02;92.0;92.52;777736
9961;FR0000121329HOp200303;Thales;HOp;FR0000121329;20-03-03;93.62;91.52;661921
9962;FR0000121329HOp200304;Thales;HOp;FR0000121329;20-03-04;91.66;92.14;482137
9963;FR0000121329HOp200305;Thales;HOp;FR0000121329;20-03-05;92.52;92.26;503261
9964;FR0000121329HOp200306;Thales;HOp;FR0000121329;20-03-06;90.6;88.88;611250
9965;FR0000121329HOp200309;Thales;HOp;FR0000121329;20-03-09;84.4;83.74;749121
9966;FR0000121329HOp200310;Thales;HOp;FR0000121329;20-03-10;84.84;82.26;777353
